sample-id	Target	Harvest_ID	Block_row_column	Sp_speed	Stress	Speed	Block	Rows	Columns	root_weight	Nucleic_Acid_ngul	Plate_name	Plate_postion	Plate_row	Plate_column	GQ_submission_order	sample_type	greenhouse_compartment	greenhouse_table	Sp_full_name	Sp_abb_name	Sp_Tribe	Sp_Lineage_Walden	Sp_Family	Sp_Guest	Roots	Shoot_.DryWeight	Rainbow	Broken	Flowering	soil_moisture	Missing	Notes_1	Notes_2	Rainbow.batch	barcode	Amplicon_concentation_ngul
724_16S	16S	724	4.3.17	S6	Control	Slow	4	3	17	0.1040625	51.3	M2_S6	E7	E	7	601	rhizoplane	2.12	3_4	Iberis_amara	Ia	Iberideae	lineage_II	Brassicaceae	no	1		1	0	0	normal	0				VAL12505785-E07	39.9
725_16S	16S	725	5.5.5	S6	Control	Slow	5	5	5	0.3140625	44	M2_S6	F7	F	7	602	rhizoplane	2.12	5_6	Iberis_amara	Ia	Iberideae	lineage_II	Brassicaceae	no	1	0.195	0	0	0	normal	0				VAL12505785-F07	35.5
726_16S	16S	726	6.2.12	S6	Control	Slow	6	2	12	0.0640625	23.9	M2_S6	G7	G	7	603	rhizoplane	2.12	5_6	Iberis_amara	Ia	Iberideae	lineage_II	Brassicaceae	no	1		1	0	0	normal	0				VAL12505785-G07	35.9
727_16S	16S	727	7.3.16	S6	Control	Slow	7	3	16	0.2040625	17.5	M2_S6	H7	H	7	604	rhizoplane	2.12	7_8	Iberis_amara	Ia	Iberideae	lineage_II	Brassicaceae	no	1	0.089	0	0	0	normal	0				VAL12505785-H07	36.4
728_16S	16S	728	8.1.6	S6	Control	Slow	8	1	6	0.2740625	51	M2_S6	A8	A	8	605	rhizoplane	2.12	7_8	Iberis_amara	Ia	Iberideae	lineage_II	Brassicaceae	no	1	0.222	0	0	0	normal	0				VAL12505785-A08	40.1
729_16S	16S	729	9.4.15	S6	Control	Slow	9	4	15	0.3240625	43.7	M2_S6	B8	B	8	606	rhizoplane	2.1	9_10	Iberis_amara	Ia	Iberideae	lineage_II	Brassicaceae	no	1	0.342	0	0	0	normal	0				VAL12505785-B08	11.5
731_16S	16S	731	11.4.4	S6	Control	Slow	11	4	4	0.2140625	40.7	M2_S6	C8	C	8	607	rhizoplane	2.1	11_12	Iberis_amara	Ia	Iberideae	lineage_II	Brassicaceae	no	1		1	0	0	normal	0	Biomass founded freeze dried (04/10/2021)			VAL12505785-C08	12.5
732_16S	16S	732	12.6.9	S6	Control	Slow	12	6	9	0.2940625	40.6	M2_S6	D8	D	8	608	rhizoplane	2.1	11_12	Iberis_amara	Ia	Iberideae	lineage_II	Brassicaceae	no	1	0.28	0	0	0	normal	0				VAL12505785-D08	33.9
733_16S	16S	733	13.4.14	S6	Control	Slow	13	4	14	0.1540625	32.2	M2_S6	E8	E	8	609	rhizoplane	2.1	13_14	Iberis_amara	Ia	Iberideae	lineage_II	Brassicaceae	no	1		1	0	0	normal	0				VAL12505785-E08	36.9
734_16S	16S	734	14.3.10	S6	Control	Slow	14	3	10	0.1140625	23.3	M2_S6	F8	F	8	610	rhizoplane	2.1	13_14	Iberis_amara	Ia	Iberideae	lineage_II	Brassicaceae	no	1	0.256	0	0	0	normal	0				VAL12505785-F08	39
735_16S	16S	735	15.3.2	S6	Control	Slow	15	3	2	0.1940625	16.2	M2_S6	G8	G	8	611	rhizoplane	2.1	15_16	Iberis_amara	Ia	Iberideae	lineage_II	Brassicaceae	no	1	0.041	0	1	0	normal	0	Very short roots ripped off accidentally replanted			VAL12505785-G08	35.1
736_16S	16S	736	16.3.3	S6	Control	Slow	16	3	3	0.0940625	12.8	M2_S6	H8	H	8	612	rhizoplane	2.1	15_16	Iberis_amara	Ia	Iberideae	lineage_II	Brassicaceae	no	1	0.147	0	0	0	normal	0	Short roots			VAL12505785-H08	33.4
737_16S	16S	737	1.3.7	S6	MeJA	Slow	1	3	7	0.0640625	9.6	M2_S6	A9	A	9	613	rhizoplane	2.12	1_2	Iberis_amara	Ia	Iberideae	lineage_II	Brassicaceae	no	1	0.095	0	0	0	normal	0				VAL12505785-A09	36
738_16S	16S	738	2.4.12	S6	MeJA	Slow	2	4	12	0.1440625	29.8	M2_S6	B9	B	9	614	rhizoplane	2.12	1_2	Iberis_amara	Ia	Iberideae	lineage_II	Brassicaceae	no	1	0.172	0	0	0	normal	0				VAL12505785-B09	41
739_16S	16S	739	3.3.16	S6	MeJA	Slow	3	3	16	0.0740625	16.8	M2_S6	C9	C	9	615	rhizoplane	2.12	3_4	Iberis_amara	Ia	Iberideae	lineage_II	Brassicaceae	no	1	0.16	0	0	0	normal	0				VAL12505785-C09	37.1
740_16S	16S	740	4.1.14	S6	MeJA	Slow	4	1	14	0.1440625	27.7	M2_S6	D9	D	9	616	rhizoplane	2.12	3_4	Iberis_amara	Ia	Iberideae	lineage_II	Brassicaceae	no	1		1	1	0	normal	0	Decapitated			VAL12505785-D09	34.3
741_16S	16S	741	5.1.1	S6	MeJA	Slow	5	1	1	0.1640625	23.8	M2_S6	E9	E	9	617	rhizoplane	2.12	5_6	Iberis_amara	Ia	Iberideae	lineage_II	Brassicaceae	no	1	0.188	0	0	0	normal	0				VAL12505785-E09	36.1
742_16S	16S	742	6.6.15	S6	MeJA	Slow	6	6	15	0.0640625	11.1	M2_S6	F9	F	9	618	rhizoplane	2.12	5_6	Iberis_amara	Ia	Iberideae	lineage_II	Brassicaceae	no	1		1	0	0	normal	0				VAL12505785-F09	19.7
743_16S	16S	743	7.6.4	S6	MeJA	Slow	7	6	4	0.1240625	6.3	M2_S6	G9	G	9	619	rhizoplane	2.12	7_8	Iberis_amara	Ia	Iberideae	lineage_II	Brassicaceae	no	1	0.126	0	0	0	normal	0				VAL12505785-G09	24.8
744_16S	16S	744	8.5.3	S6	MeJA	Slow	8	5	3	0.0940625	17.7	M2_S6	H9	H	9	620	rhizoplane	2.12	7_8	Iberis_amara	Ia	Iberideae	lineage_II	Brassicaceae	no	1	0.057	0	0	0	normal	0				VAL12505785-H09	36.1
746_16S	16S	746	10.4.11	S6	MeJA	Slow	10	4	11	0.1140625	21.8	M2_S6	A10	A	10	621	rhizoplane	2.1	9_10	Iberis_amara	Ia	Iberideae	lineage_II	Brassicaceae	no	1	0.167	0	0	0	normal	0				VAL12505785-A10	40
747_16S	16S	747	11.6.6	S6	MeJA	Slow	11	6	6	0.1340625	34.8	M2_S6	B10	B	10	622	rhizoplane	2.1	11_12	Iberis_amara	Ia	Iberideae	lineage_II	Brassicaceae	no	1	0.261	0	0	0	normal	0				VAL12505785-B10	37.6
748_16S	16S	748	12.6.8	S6	MeJA	Slow	12	6	8	0.1240625	42.4	M2_S6	C10	C	10	623	rhizoplane	2.1	11_12	Iberis_amara	Ia	Iberideae	lineage_II	Brassicaceae	no	1	0.22	0	0	0	normal	0				VAL12505785-C10	40.6
749_16S	16S	749	13.3.17	S6	MeJA	Slow	13	3	17	0.1240625	21.9	M2_S6	D10	D	10	624	rhizoplane	2.1	13_14	Iberis_amara	Ia	Iberideae	lineage_II	Brassicaceae	no	1		1	0	0	normal	0				VAL12505785-D10	37.5
750_16S	16S	750	14.5.2	S6	MeJA	Slow	14	5	2	0.1540625	22.4	M2_S6	E10	E	10	625	rhizoplane	2.1	13_14	Iberis_amara	Ia	Iberideae	lineage_II	Brassicaceae	no	1	0.204	0	0	0	normal	0				VAL12505785-E10	36.9
751_16S	16S	751	15.3.13	S6	MeJA	Slow	15	3	13	0.0740625	24.6	M2_S6	F10	F	10	626	rhizoplane	2.1	15_16	Iberis_amara	Ia	Iberideae	lineage_II	Brassicaceae	no	1	0.094	0	0	0	normal	0				VAL12505785-F10	3.9
752_16S	16S	752	16.2.10	S6	MeJA	Slow	16	2	10	0.0740625	27.3	M2_S6	G10	G	10	627	rhizoplane	2.1	15_16	Iberis_amara	Ia	Iberideae	lineage_II	Brassicaceae	no	1	0.189	0	0	0	normal	0				VAL12505785-G10	38.8
753_16S	16S	753	1.6.11	S6	SA	Slow	1	6	11	0.0840625	15.9	M2_S6	H10	H	10	628	rhizoplane	2.12	1_2	Iberis_amara	Ia	Iberideae	lineage_II	Brassicaceae	no	1	0.239	0	0	0	normal	0				VAL12505785-H10	32.2
754_16S	16S	754	2.6.15	S6	SA	Slow	2	6	15	0.1640625	24.6	M2_S6	A11	A	11	629	rhizoplane	2.12	1_2	Iberis_amara	Ia	Iberideae	lineage_II	Brassicaceae	no	1	0.103	0	0	0	wet	0	Almost dead plant			VAL12505785-A11	32.2
755_16S	16S	755	3.4.7	S6	SA	Slow	3	4	7	0.1040625	27.1	M2_S6	B11	B	11	630	rhizoplane	2.12	3_4	Iberis_amara	Ia	Iberideae	lineage_II	Brassicaceae	no	1	0.222	0	0	0	dry	0				VAL12505785-B11	39
756_16S	16S	756	4.3.14	S6	SA	Slow	4	3	14	0.1040625	25.6	M2_S6	C11	C	11	631	rhizoplane	2.12	3_4	Iberis_amara	Ia	Iberideae	lineage_II	Brassicaceae	no	1		1	0	0	normal	0				VAL12505785-C11	34
758_16S	16S	758	6.3.13	S6	SA	Slow	6	3	13	0.1340625	24.6	M2_S6	D11	D	11	632	rhizoplane	2.12	5_6	Iberis_amara	Ia	Iberideae	lineage_II	Brassicaceae	no	1		1	0	0	normal	0				VAL12505785-D11	38.9
759_16S	16S	759	7.4.1	S6	SA	Slow	7	4	1	0.1640625	37.9	M2_S6	E11	E	11	633	rhizoplane	2.12	7_8	Iberis_amara	Ia	Iberideae	lineage_II	Brassicaceae	no	1	0.185	0	0	0	normal	0	2nd dipping delayed 24h			VAL12505785-E11	37.1
760_16S	16S	760	8.1.10	S6	SA	Slow	8	1	10	0.1240625	9.9	M2_S6	F11	F	11	634	rhizoplane	2.12	7_8	Iberis_amara	Ia	Iberideae	lineage_II	Brassicaceae	no	1	0.147	0	0	0	normal	0				VAL12505785-F11	14.9
761_16S	16S	761	9.3.8	S6	SA	Slow	9	3	8	0.2940625	13.2	M2_S6	G11	G	11	635	rhizoplane	2.1	9_10	Iberis_amara	Ia	Iberideae	lineage_II	Brassicaceae	no	1	0.277	0	0	0	normal	0				VAL12505785-G11	25.6
762_16S	16S	762	10.5.16	S6	SA	Slow	10	5	16	0.2540625	27.5	M2_S6	H11	H	11	636	rhizoplane	2.1	9_10	Iberis_amara	Ia	Iberideae	lineage_II	Brassicaceae	no	1	0.333	0	0	0	normal	0				VAL12505785-H11	30.9
763_16S	16S	763	11.6.17	S6	SA	Slow	11	6	17	0.2140625	33.8	M2_S6	A12	A	12	637	rhizoplane	2.1	11_12	Iberis_amara	Ia	Iberideae	lineage_II	Brassicaceae	no	1	0.386	0	0	0	normal	0				VAL12505785-A12	31.4
764_16S	16S	764	12.1.3	S6	SA	Slow	12	1	3	0.2040625	46	M2_S6	B12	B	12	638	rhizoplane	2.1	11_12	Iberis_amara	Ia	Iberideae	lineage_II	Brassicaceae	no	1	0.228	0	0	0	normal	0				VAL12505785-B12	36.6
765_16S	16S	765	13.4.12	S6	SA	Slow	13	4	12	0.3140625	45	M2_S6	C12	C	12	639	rhizoplane	2.1	13_14	Iberis_amara	Ia	Iberideae	lineage_II	Brassicaceae	no	1		1	0	0	normal	0				VAL12505785-C12	29.3
766_16S	16S	766	14.3.9	S6	SA	Slow	14	3	9	0.1440625	30.8	M2_S6	D12	D	12	640	rhizoplane	2.1	13_14	Iberis_amara	Ia	Iberideae	lineage_II	Brassicaceae	no	1	0.211	0	0	0	normal	0				VAL12505785-D12	36.7
767_16S	16S	767	15.2.5	S6	SA	Slow	15	2	5	0.0840625	22.1	M2_S6	E12	E	12	641	rhizoplane	2.1	15_16	Iberis_amara	Ia	Iberideae	lineage_II	Brassicaceae	no	1	0.222	0	0	0	normal	0				VAL12505785-E12	27.6
768_16S	16S	768	16.5.6	S6	SA	Slow	16	5	6	0.1440625	25.8	M2_S6	F12	F	12	642	rhizoplane	2.1	15_16	Iberis_amara	Ia	Iberideae	lineage_II	Brassicaceae	no	1	0.168	0	0	0	normal	0				VAL12505785-F12	36.6
Blank_S6_16S	16S	Blank_S6	Blank	S6	Blank	Slow	Blank	Blank	Blank	Blank	9.3	M2_S6	G12	G	12	643	Blank	2.1	15_16	Iberis_amara	Ia	Iberideae	lineage_II	Brassicaceae	no											VAL12505785-G12	6.2
780_16S	16S	780	12.5.16	M6	Control	Medium	12	5	16	0.68	50.4	M2_S6	H12	H	12	644	rhizoplane	2.1	11_12	Camelina_sativa	Cas	Camelineae	lineage_I	Brassicaceae	no	1		1	0	0	normal	0			Agros 1st batch	VAL12505785-H12	26
673_16S	16S	673	1.2.10	F5	Control	Fast	1	2	10	0.6940625	68.4	F5	A1	A	1	645	rhizoplane	2.12	1_2	Erysium_cheirantoides	Ec	Erysimae	lineage_I	Brassicaceae	no	1	0.386	0	0	0	normal	0				VAL12505778-A01	23.6
674_16S	16S	674	2.1.9	F5	Control	Fast	2	1	9	1.0640625	49.4	F5	B1	B	1	646	rhizoplane	2.12	1_2	Erysium_cheirantoides	Ec	Erysimae	lineage_I	Brassicaceae	no	1	0.437	0	0	0	normal	0				VAL12505778-B01	25.6
675_16S	16S	675	3.3.7	F5	Control	Fast	3	3	7	0.8540625	80.4	F5	C1	C	1	647	rhizoplane	2.12	3_4	Erysium_cheirantoides	Ec	Erysimae	lineage_I	Brassicaceae	no	1	0.471	0	0	0	normal	0				VAL12505778-C01	26.6
676_16S	16S	676	4.6.6	F5	Control	Fast	4	6	6	0.6040625	52.3	F5	D1	D	1	648	rhizoplane	2.12	3_4	Erysium_cheirantoides	Ec	Erysimae	lineage_I	Brassicaceae	no	1	0.344	0	0	0	normal	0				VAL12505778-D01	25.1
677_16S	16S	677	5.1.15	F5	Control	Fast	5	1	15	1.0640625	51.8	F5	E1	E	1	649	rhizoplane	2.12	5_6	Erysium_cheirantoides	Ec	Erysimae	lineage_I	Brassicaceae	no	1	0.425	0	0	0	normal	0				VAL12505778-E01	25.9
678_16S	16S	678	6.4.2	F5	Control	Fast	6	4	2	0.9540625	111.7	F5	F1	F	1	650	rhizoplane	2.12	5_6	Erysium_cheirantoides	Ec	Erysimae	lineage_I	Brassicaceae	no	1	0.49	0	0	0	normal	0				VAL12505778-F01	25.5
679_16S	16S	679	7.2.14	F5	Control	Fast	7	2	14	0.5840625	51	F5	G1	G	1	651	rhizoplane	2.12	7_8	Erysium_cheirantoides	Ec	Erysimae	lineage_I	Brassicaceae	no	1	0.314	0	0	0	normal	0				VAL12505778-G01	22.7
680_16S	16S	680	8.4.12	F5	Control	Fast	8	4	12	0.5940625	28.6	F5	H1	H	1	652	rhizoplane	2.12	7_8	Erysium_cheirantoides	Ec	Erysimae	lineage_I	Brassicaceae	no	1	0.371	0	0	0	normal	0				VAL12505778-H01	21.2
681_16S	16S	681	9.2.17	F5	Control	Fast	9	2	17	1.1840625	75.7	F5	A2	A	2	653	rhizoplane	2.1	9_10	Erysium_cheirantoides	Ec	Erysimae	lineage_I	Brassicaceae	no	1		1	0	0	normal	0			PPH 1st batch	VAL12505778-A02	26.9
682_16S	16S	682	10.3.16	F5	Control	Fast	10	3	16	0.7140625	51.6	F5	B2	B	2	654	rhizoplane	2.1	9_10	Erysium_cheirantoides	Ec	Erysimae	lineage_I	Brassicaceae	no	1		1	0	0	normal	0			PPH 1st batch	VAL12505778-B02	25.7
683_16S	16S	683	11.1.8	F5	Control	Fast	11	1	8	2.3740625	40	F5	C2	C	2	655	rhizoplane	2.1	11_12	Erysium_cheirantoides	Ec	Erysimae	lineage_I	Brassicaceae	no	1	0.591	0	0	0	normal	0				VAL12505778-C02	27.6
684_16S	16S	684	12.5.5	F5	Control	Fast	12	5	5	0.8340625	64	F5	D2	D	2	656	rhizoplane	2.1	11_12	Erysium_cheirantoides	Ec	Erysimae	lineage_I	Brassicaceae	no	1		1	0	0	normal	0			PPH 1st batch	VAL12505778-D02	26.4
686_16S	16S	686	14.1.3	F5	Control	Fast	14	1	3	1.1940625	68.3	F5	E2	E	2	657	rhizoplane	2.1	13_14	Erysium_cheirantoides	Ec	Erysimae	lineage_I	Brassicaceae	no	1	0.521	0	0	0	normal	0				VAL12505778-E02	26.9
687_16S	16S	687	15.5.4	F5	Control	Fast	15	5	4	1.1440625	61.9	F5	F2	F	2	658	rhizoplane	2.1	15_16	Erysium_cheirantoides	Ec	Erysimae	lineage_I	Brassicaceae	no	1	0.422	0	0	0	normal	0				VAL12505778-F02	27.6
688_16S	16S	688	16.2.1	F5	Control	Fast	16	2	1	1.1140625	66.9	F5	G2	G	2	659	rhizoplane	2.1	15_16	Erysium_cheirantoides	Ec	Erysimae	lineage_I	Brassicaceae	no	1		1	0	0	normal	0			PPH 1st batch	VAL12505778-G02	24.7
689_16S	16S	689	1.6.3	F5	MeJA	Fast	1	6	3	0.7140625	31.6	F5	H2	H	2	660	rhizoplane	2.12	1_2	Erysium_cheirantoides	Ec	Erysimae	lineage_I	Brassicaceae	no	1	0.322	0	0	0	normal	0				VAL12505778-H02	24.5
690_16S	16S	690	2.6.10	F5	MeJA	Fast	2	6	10	0.3440625	34.5	F5	A3	A	3	661	rhizoplane	2.12	1_2	Erysium_cheirantoides	Ec	Erysimae	lineage_I	Brassicaceae	no	1	0.319	0	0	0	normal	0				VAL12505778-A03	27.3
691_16S	16S	691	3.2.16	F5	MeJA	Fast	3	2	16	0.3740625	43.6	F5	B3	B	3	662	rhizoplane	2.12	3_4	Erysium_cheirantoides	Ec	Erysimae	lineage_I	Brassicaceae	no	1	0.333	0	0	0	normal	0				VAL12505778-B03	28.7
692_16S	16S	692	4.3.9	F5	MeJA	Fast	4	3	9	0.4340625	44.3	F5	C3	C	3	663	rhizoplane	2.12	3_4	Erysium_cheirantoides	Ec	Erysimae	lineage_I	Brassicaceae	no	0	0.413	0	0	0	normal	0				VAL12505778-C03	26.9
693_16S	16S	693	5.4.4	F5	MeJA	Fast	5	4	4	1.3940625	60.9	F5	D3	D	3	664	rhizoplane	2.12	5_6	Erysium_cheirantoides	Ec	Erysimae	lineage_I	Brassicaceae	no	1	0.456	0	0	0	normal	0				VAL12505778-D03	28.2
694_16S	16S	694	6.6.11	F5	MeJA	Fast	6	6	11	0.7040625	38.3	F5	E3	E	3	665	rhizoplane	2.12	5_6	Erysium_cheirantoides	Ec	Erysimae	lineage_I	Brassicaceae	no	1	0.274	0	0	0	normal	0				VAL12505778-E03	26.9
695_16S	16S	695	7.3.15	F5	MeJA	Fast	7	3	15	0.4740625	36.7	F5	F3	F	3	666	rhizoplane	2.12	7_8	Erysium_cheirantoides	Ec	Erysimae	lineage_I	Brassicaceae	no	1	0.332	0	0	0	normal	0				VAL12505778-F03	28
696_16S	16S	696	8.5.1	F5	MeJA	Fast	8	5	1	0.6240625	40.7	F5	G3	G	3	667	rhizoplane	2.12	7_8	Erysium_cheirantoides	Ec	Erysimae	lineage_I	Brassicaceae	no	1	0.331	0	0	0	normal	0				VAL12505778-G03	25.2
697_16S	16S	697	9.3.5	F5	MeJA	Fast	9	3	5	0.8440625	46.8	F5	H3	H	3	668	rhizoplane	2.1	9_10	Erysium_cheirantoides	Ec	Erysimae	lineage_I	Brassicaceae	no	1		1	0	0	normal	0			PPH 17-21_June	VAL12505778-H03	26.1
698_16S	16S	698	10.6.17	F5	MeJA	Fast	10	6	17	0.6340625	54.5	F5	A4	A	4	669	rhizoplane	2.1	9_10	Erysium_cheirantoides	Ec	Erysimae	lineage_I	Brassicaceae	no	1		1	0	0	normal	0			PPH 1st batch	VAL12505778-A04	25.3
699_16S	16S	699	11.3.14	F5	MeJA	Fast	11	3	14	1.2440625	59.4	F5	B4	B	4	670	rhizoplane	2.1	11_12	Erysium_cheirantoides	Ec	Erysimae	lineage_I	Brassicaceae	no	1	0.447	0	0	0	normal	0				VAL12505778-B04	26
700_16S	16S	700	12.2.7	F5	MeJA	Fast	12	2	7	0.8740625	45.8	F5	C4	C	4	671	rhizoplane	2.1	11_12	Erysium_cheirantoides	Ec	Erysimae	lineage_I	Brassicaceae	no	1		1	0	0	normal	0			PPH 1st batch	VAL12505778-C04	26.7
701_16S	16S	701	13.2.13	F5	MeJA	Fast	13	2	13	0.4640625	72.8	F5	D4	D	4	672	rhizoplane	2.1	13_14	Erysium_cheirantoides	Ec	Erysimae	lineage_I	Brassicaceae	no	1	0.48	0	0	0	normal	0				VAL12505778-D04	28.2
702_16S	16S	702	14.3.6	F5	MeJA	Fast	14	3	6	1.1640625	78.7	F5	E4	E	4	673	rhizoplane	2.1	13_14	Erysium_cheirantoides	Ec	Erysimae	lineage_I	Brassicaceae	no	1	0.46	0	0	0	normal	0				VAL12505778-E04	28.1
703_16S	16S	703	15.3.8	F5	MeJA	Fast	15	3	8	0.4040625	39.9	F5	F4	F	4	674	rhizoplane	2.1	15_16	Erysium_cheirantoides	Ec	Erysimae	lineage_I	Brassicaceae	no	1	0.293	0	0	0	normal	0				VAL12505778-F04	28.3
704_16S	16S	704	16.4.2	F5	MeJA	Fast	16	4	2	0.3840625	38.4	F5	G4	G	4	675	rhizoplane	2.1	15_16	Erysium_cheirantoides	Ec	Erysimae	lineage_I	Brassicaceae	no	1		1	0	0	normal	0			PPH 1st batch	VAL12505778-G04	26.3
705_16S	16S	705	1.6.8	F5	SA	Fast	1	6	8	0.4540625	33.3	F5	H4	H	4	676	rhizoplane	2.12	1_2	Erysium_cheirantoides	Ec	Erysimae	lineage_I	Brassicaceae	no	1	0.332	0	0	0	normal	0				VAL12505778-H04	25.9
706_16S	16S	706	2.5.17	F5	SA	Fast	2	5	17	0.3740625	25	F5	A5	A	5	677	rhizoplane	2.12	1_2	Erysium_cheirantoides	Ec	Erysimae	lineage_I	Brassicaceae	no	1	0.375	0	0	0	normal	0				VAL12505778-A05	26.8
707_16S	16S	707	3.5.7	F5	SA	Fast	3	5	7	0.4840625	45	F5	B5	B	5	678	rhizoplane	2.12	3_4	Erysium_cheirantoides	Ec	Erysimae	lineage_I	Brassicaceae	no	1	0.436	0	0	0	normal	0				VAL12505778-B05	29
708_16S	16S	708	4.4.2	F5	SA	Fast	4	4	2	0.6040625	51.8	F5	C5	C	5	679	rhizoplane	2.12	3_4	Erysium_cheirantoides	Ec	Erysimae	lineage_I	Brassicaceae	no	1	0.451	0	0	0	normal	0				VAL12505778-C05	27.6
709_16S	16S	709	5.5.10	F5	SA	Fast	5	5	10	1.1640625	51.8	F5	D5	D	5	680	rhizoplane	2.12	5_6	Erysium_cheirantoides	Ec	Erysimae	lineage_I	Brassicaceae	no	1	0.527	0	0	0	normal	0				VAL12505778-D05	28
710_16S	16S	710	6.1.13	F5	SA	Fast	6	1	13	1.2640625	58.6	F5	E5	E	5	681	rhizoplane	2.12	5_6	Erysium_cheirantoides	Ec	Erysimae	lineage_I	Brassicaceae	no	1	0.533	0	0	0	normal	0				VAL12505778-E05	28.1
711_16S	16S	711	7.6.1	F5	SA	Fast	7	6	1	1.2140625	58.1	F5	F5	F	5	682	rhizoplane	2.12	7_8	Erysium_cheirantoides	Ec	Erysimae	lineage_I	Brassicaceae	no	1	0.388	0	0	0	normal	0				VAL12505778-F05	28.6
712_16S	16S	712	8.4.4	F5	SA	Fast	8	4	4	0.5140625	38.2	F5	G5	G	5	683	rhizoplane	2.12	7_8	Erysium_cheirantoides	Ec	Erysimae	lineage_I	Brassicaceae	no	1	0.455	0	0	0	normal	0				VAL12505778-G05	27.2
713_16S	16S	713	9.2.5	F5	SA	Fast	9	2	5	1.8840625	92.4	F5	H5	H	5	684	rhizoplane	2.1	9_10	Erysium_cheirantoides	Ec	Erysimae	lineage_I	Brassicaceae	no	1		1	0	0	normal	0			PPH 1st batch	VAL12505778-H05	25.3
714_16S	16S	714	10.3.6	F5	SA	Fast	10	3	6	1.1040625	17.7	F5	A6	A	6	685	rhizoplane	2.1	9_10	Erysium_cheirantoides	Ec	Erysimae	lineage_I	Brassicaceae	no	1		1	0	0	normal	0			PPH 1st batch	VAL12505778-A06	25
715_16S	16S	715	11.6.12	F5	SA	Fast	11	6	12	2.1740625	43.2	F5	B6	B	6	686	rhizoplane	2.1	11_12	Erysium_cheirantoides	Ec	Erysimae	lineage_I	Brassicaceae	no	1	0.582	0	0	0	normal	0				VAL12505778-B06	28.1
716_16S	16S	716	12.4.3	F5	SA	Fast	12	4	3	0.6540625	53.6	F5	C6	C	6	687	rhizoplane	2.1	11_12	Erysium_cheirantoides	Ec	Erysimae	lineage_I	Brassicaceae	no	1		1	0	0	normal	0			PPH 1st batch	VAL12505778-C06	25.8
717_16S	16S	717	13.4.11	F5	SA	Fast	13	4	11	2.3440625	46.4	F5	D6	D	6	688	rhizoplane	2.1	13_14	Erysium_cheirantoides	Ec	Erysimae	lineage_I	Brassicaceae	no	1	0.563	0	0	0	normal	0				VAL12505778-D06	29.4
718_16S	16S	718	14.4.16	F5	SA	Fast	14	4	16	1.0640625	60	F5	E6	E	6	689	rhizoplane	2.1	13_14	Erysium_cheirantoides	Ec	Erysimae	lineage_I	Brassicaceae	no	1	0.44	0	0	0	normal	0				VAL12505778-E06	28.3
719_16S	16S	719	15.5.15	F5	SA	Fast	15	5	15	0.2840625	42.4	F5	F6	F	6	690	rhizoplane	2.1	15_16	Erysium_cheirantoides	Ec	Erysimae	lineage_I	Brassicaceae	no	1	0.393	0	0	0	normal	0				VAL12505778-F06	28.7
720_16S	16S	720	16.6.9	F5	SA	Fast	16	6	9	0.7640625	50.9	F5	G6	G	6	691	rhizoplane	2.1	15_16	Erysium_cheirantoides	Ec	Erysimae	lineage_I	Brassicaceae	no	1		1	0	0	normal	0			PPH 1st batch	VAL12505778-G06	26.5
Blank_F5_16S	16S	Blank_F5	Blank	F5	Blank	Fast	Blank	Blank	Blank	Blank	2	F5	H6	H	6	692	Blank	2.1	15_16	Erysium_cheirantoides	Ec	Erysimae	lineage_I	Brassicaceae	no											VAL12505778-H06	14.2
1106_16S	16S	1106	2.3.12	F8	Control	Fast	2	3	12	0.4240625	149.3	F8_F9	B1	B	1	693	rhizoplane	2.12	1_2	Lepidium_ruderale	Lr	Lepidieae	lineage_I	Brassicaceae	no	1	0.626	0	0	0	normal	0				VAL12505781-B01	28.9
1107_16S	16S	1107	3.1.13	F8	Control	Fast	3	1	13	1.1840625	125.2	F8_F9	C1	C	1	694	rhizoplane	2.12	3_4	Lepidium_ruderale	Lr	Lepidieae	lineage_I	Brassicaceae	no	1	0.444	0	0	0	normal	0				VAL12505781-C01	23.3
1108_16S	16S	1108	4.6.2	F8	Control	Fast	4	6	2	1.2040625	51.2	F8_F9	D1	D	1	695	rhizoplane	2.12	3_4	Lepidium_ruderale	Lr	Lepidieae	lineage_I	Brassicaceae	no	1	0.334	0	0	0	normal	0				VAL12505781-D01	23.6
1109_16S	16S	1109	5.4.16	F8	Control	Fast	5	4	16	0.8440625	81.5	F8_F9	E1	E	1	696	rhizoplane	2.12	5_6	Lepidium_ruderale	Lr	Lepidieae	lineage_I	Brassicaceae	no	1	0.536	0	0	0	normal	0				VAL12505781-E01	20.2
1110_16S	16S	1110	6.3.1	F8	Control	Fast	6	3	1	0.7740625	39.4	F8_F9	F1	F	1	697	rhizoplane	2.12	5_6	Lepidium_ruderale	Lr	Lepidieae	lineage_I	Brassicaceae	no	1	0.547	0	0	0	normal	0				VAL12505781-F01	21.9
1111_16S	16S	1111	7.5.15	F8	Control	Fast	7	5	15	1.5740625	83.4	F8_F9	G1	G	1	698	rhizoplane	2.12	7_8	Lepidium_ruderale	Lr	Lepidieae	lineage_I	Brassicaceae	no	1	0.466	0	0	0	normal	0				VAL12505781-G01	23.3
